标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159941,SZ159939,SZ159928","纳指ETF,信息技术ETF,消费ETF",2020-02-11,"0.5640,0.6405,2.9490",2020-02-18,"0.5583,0.7065,3.0020",4.75%,5.2268
"SH512480,SH512660,SH512670","半导体ETF,军工ETF,国防ETF",2020-02-18,"1.0650,0.8740,0.6135",2020-02-25,"1.2240,0.8960,0.6400",10.23%,5.7614
"SH515880,SZ159995,SH512480","通信ETF,芯片ETF,半导体ETF",2020-02-25,"1.3880,1.4010,1.2240",2020-03-03,"1.2880,1.1590,1.0215",-11.53%,5.0969
"SH512170,SZ159985,SH511260","医疗ETF,豆粕ETF,十年国债ETF",2020-03-03,"0.5330,0.9680,109.8997",2020-03-10,"0.5230,0.9570,111.2506",0.25%,5.1099
"SH511260,SH511010,SZ159972","十年国债ETF,国债ETF,5年地债ETF",2020-03-10,"111.2506,120.7840,96.0340",2020-03-17,"110.1674,119.9830,95.8923",-0.54%,5.0825
"SZ159985,SH511010,SH511260","豆粕ETF,国债ETF,十年国债ETF",2020-03-17,"0.9600,119.9830,110.1674",2020-03-24,"1.0150,120.4963,110.6623",2.45%,5.2067
"SZ159985,SZ159941,SH513050","豆粕ETF,纳指ETF,中概互联网ETF易方达",2020-03-24,"1.0150,0.4487,1.3660",2020-03-31,"1.0230,0.4475,1.4300",3.62%,5.3954
"SZ159928,SH512690,SH513050","消费ETF,酒ETF,中概互联网ETF易方达",2020-03-31,"3.0800,0.3957,1.4300",2020-04-08,"3.1600,0.4045,1.4140",4.38%,5.6318
"SH512480,SZ159995,SH512670","半导体ETF,芯片ETF,国防ETF",2020-04-08,"0.8885,1.0030,0.5725",2020-04-15,"0.8415,0.9560,0.5640",-2.97%,5.4646
"SZ159929,SH512690,SH518880","医药ETF,酒ETF,黄金ETF",2020-04-15,"1.7900,0.4141,3.7020",2020-04-22,"1.8200,0.4225,3.6740",-0.60%,5.4316
"SZ159998,SH512930,SH512170","计算机ETF,AI人工智能ETF,医疗ETF",2020-04-22,"1.0230,1.1436,0.5397",2020-04-29,"0.9830,1.1030,0.5313",-2.23%,5.3104
"SZ159941,SH513520,SH513500","纳指ETF,日经ETF,标普500ETF博时",2020-04-29,"0.5242,0.9800,0.9655",2020-05-11,"0.5285,0.9960,0.9810",2.80%,5.4589
"SH515880,SZ159996,SH512690","通信ETF,家电ETF,酒ETF",2020-05-11,"1.1670,0.9670,0.4508",2020-05-18,"1.1140,0.9680,0.4758",0.97%,5.5116
"SH518880,SH512400,SH512690","黄金ETF,有色金属ETF,酒ETF",2020-05-18,"3.9270,0.6725,0.4758",2020-05-25,"3.8580,0.6363,0.4725",-0.32%,5.494
"SZ159985,SH511260,SH515210","豆粕ETF,十年国债ETF,钢铁ETF",2020-05-25,"0.9670,111.3775,0.8393",2020-06-01,"0.9680,110.5885,0.8681",0.85%,5.5407
"SH512690,SH512980,SH515030","酒ETF,传媒ETF,新能源车ETF",2020-06-01,"0.5012,0.8700,0.8990",2020-06-08,"0.5100,0.8720,0.9230",4.89%,5.8119
"SH512690,SH513500,SH513050","酒ETF,标普500ETF博时,中概互联网ETF易方达",2020-06-08,"0.5100,1.0585,1.6520",2020-06-15,"0.5005,0.9805,1.6370",-0.58%,5.7781
"SH512170,SZ159949,SH512980","医疗ETF,创业板50ETF,传媒ETF",2020-06-15,"0.6093,0.8490,0.9070",2020-06-22,"0.6377,0.9050,0.9140",4.03%,6.0111
"SZ159995,SH512880,SH512000","芯片ETF,证券ETF,券商ETF",2020-06-22,"1.1490,1.0020,0.9540",2020-07-01,"1.1910,1.0310,0.9820",4.67%,6.2921
"SH512690,SH512200,SZ159928","酒ETF,房地产ETF,消费ETF",2020-07-01,"0.5847,0.9100,3.8310",2020-07-08,"0.6178,1.0280,4.1660",13.56%,7.1452
"SH512070,SH512000,SH512670","证券保险ETF易方达,券商ETF,国防ETF",2020-07-08,"2.7870,1.3000,0.7490",2020-07-15,"2.6540,1.2560,0.7290",6.89%,7.6374
"SH512690,SZ159992,SZ159928","酒ETF,创新药ETF,消费ETF",2020-07-15,"0.6825,1.4710,4.4730",2020-07-22,"0.6398,1.4770,4.3500",-3.21%,7.3923
"SH512660,SH512670,SH510170","军工ETF,国防ETF,大宗商品ETF",2020-07-22,"1.0670,0.7760,0.5167",2020-07-29,"1.1040,0.8040,0.5238",2.64%,7.5878
"SH518880,SZ159972,SH511030","黄金ETF,5年地债ETF,公司债ETF",2020-07-29,"4.2060,96.2907,3.0248",2020-08-05,"4.3200,96.4435,3.0334",0.28%,7.6094
"SH512670,SH512660,SH512480","国防ETF,军工ETF,半导体ETF",2020-08-05,"0.8645,1.1650,1.2140",2020-08-12,"0.8445,1.1530,1.1535",3.21%,7.8539
"SH515450,SH513520,SZ159972","红利低波50ETF,日经ETF,5年地债ETF",2020-08-12,"0.7516,1.0890,96.2721",2020-08-19,"0.7775,1.1050,95.3920",1.52%,7.9737
"SH512690,SH512400,SH515220","酒ETF,有色金属ETF,煤炭ETF",2020-08-19,"0.6601,0.8546,1.0220",2020-08-26,"0.6961,0.8066,0.9819",-0.27%,7.9522
"SH513050,SH512690,SZ159941","中概互联网ETF易方达,酒ETF,纳指ETF",2020-08-26,"2.1440,0.6961,0.6475",2020-09-02,"2.1580,0.7185,0.7440",3.98%,8.2685
"SZ159941,SH512660,SH512670","纳指ETF,军工ETF,国防ETF",2020-09-02,"0.7440,1.1570,0.8555",2020-09-09,"0.6622,1.0920,0.8030",-4.44%,7.9016
"SH518880,SZ159972,SH510410","黄金ETF,5年地债ETF,资源ETF博时",2020-09-09,"4.0680,95.3419,0.6480",2020-09-16,"4.0880,95.3707,0.6470",0.04%,7.9047
"SH515030,SZ159995,SZ159996","新能源车ETF,芯片ETF,家电ETF",2020-09-16,"1.0830,1.1610,1.2120",2020-09-23,"1.0950,1.1760,1.2340",0.10%,7.9124
"SZ159992,SH512170,SZ159929","创新药ETF,医疗ETF,医药ETF",2020-09-23,"1.3340,0.6903,2.2760",2020-09-30,"1.3100,0.7000,2.2470",1.26%,8.0122
"SZ159941,SH512660,SH515030","纳指ETF,军工ETF,新能源车ETF",2020-09-30,"0.6485,1.0900,1.0990",2020-10-15,"0.6550,1.1370,1.2120",7.29%,8.5963
"SH512690,SZ159996,SH515030","酒ETF,家电ETF,新能源车ETF",2020-10-15,"0.7178,1.2710,1.2120",2020-10-22,"0.7369,1.2700,1.1980",0.21%,8.6146
"SH512690,SZ159996,SH513050","酒ETF,家电ETF,中概互联网ETF易方达",2020-10-22,"0.7369,1.2700,2.1000",2020-10-29,"0.7641,1.3090,2.2060",2.13%,8.7981
"SH512170,SH513050,SH512690","医疗ETF,中概互联网ETF易方达,酒ETF",2020-10-29,"0.7653,2.2060,0.7641",2020-11-05,"0.7520,2.2330,0.7810",0.52%,8.8443
"SH515030,SH512400,SZ159996","新能源车ETF,有色金属ETF,家电ETF",2020-11-05,"1.3930,0.8331,1.4000",2020-11-12,"1.3490,0.8507,1.4100",1.82%,9.0052
"SH513080,SH512690,SZ159930","法国CAC40ETF,酒ETF,能源ETF",2020-11-12,"1.0630,0.8300,0.6390",2020-11-19,"1.0790,0.8049,0.6480",0.81%,9.0783
"SH512200,SH510230,SH512070","房地产ETF,金融ETF,证券保险ETF易方达",2020-11-19,"0.9300,1.1209,2.5790",2020-11-26,"0.9120,1.1352,2.6180",-0.17%,9.0628
"SH513520,SH513080,SH513500","日经ETF,法国CAC40ETF,标普500ETF博时",2020-11-26,"1.2310,1.1110,1.1245",2020-12-03,"1.2430,1.1190,1.1295",1.39%,9.1886
"SZ159992,SH512170,SZ159929","创新药ETF,医疗ETF,医药ETF",2020-12-03,"1.3010,0.7100,2.2360",2020-12-10,"1.2910,0.7257,2.2210",1.23%,9.3015
"SH512690,SZ159972,SH511360","酒ETF,5年地债ETF,短融ETF海富通",2020-12-10,"0.8590,96.1332,100.7500",2020-12-17,"0.9241,95.9794,100.8000",2.03%,9.4905
"SZ159992,SH512690,SZ159929","创新药ETF,酒ETF,医药ETF",2020-12-17,"1.3690,0.9241,2.3240",2020-12-24,"1.3660,0.9156,2.3210",3.58%,9.8302
"SH512670,SH512660,SH515790","国防ETF,军工ETF,光伏ETF",2020-12-24,"0.9500,1.1920,1.1120",2020-12-31,"1.0405,1.2880,1.1360",2.70%,10.0961
"SH512690,SH512670,SH512880","酒ETF,国防ETF,证券ETF",2020-12-31,"0.9888,1.0405,1.2220",2021-01-08,"1.0576,1.1315,1.2310",12.04%,11.3117
"SH512770,SH510410,SH512400","战略新兴ETF,资源ETF博时,有色金属ETF",2021-01-08,"2.3280,0.8180,1.1101",2021-01-15,"2.2840,0.7770,1.0426",-4.88%,10.7599
"SH513520,SH513050,SH588000","日经ETF,中概互联网ETF易方达,科创50ETF",2021-01-15,"1.3420,2.1850,1.4920",2021-01-22,"1.3080,2.3580,1.5360",3.30%,11.1153
"SH512170,SH515790,SZ159992","医疗ETF,光伏ETF,创新药ETF",2021-01-22,"0.9330,1.2870,1.5060",2021-01-29,"0.8583,1.2240,1.4160",-0.64%,11.0445
"SH511360,SH511010,SH511260","短融ETF海富通,国债ETF,十年国债ETF",2021-01-29,"101.1550,119.6077,108.5036",2021-02-05,"101.2210,119.6441,108.5695",0.14%,11.0605
"SH512690,SZ159928,SH513500","酒ETF,消费ETF,标普500ETF博时",2021-02-05,"1.0418,5.5710,1.1845",2021-02-19,"1.0734,5.9640,1.1890",4.33%,11.5395
"SH510410,SH512400,SH510170","资源ETF博时,有色金属ETF,大宗商品ETF",2021-02-19,"0.8960,1.1972,0.7168",2021-02-26,"0.8560,1.1209,0.6875",-0.95%,11.4297
"SH512200,SH511360,SH515880","房地产ETF,短融ETF海富通,通信ETF",2021-02-26,"0.8630,101.4230,1.0130",2021-03-05,"0.8520,101.5010,1.0230",-0.99%,11.317
"SZ159930,SZ159869,SH515450","能源ETF,游戏ETF,红利低波50ETF",2021-03-05,"0.7000,1.0240,0.8356",2021-03-12,"0.7040,0.9730,0.8672",-0.55%,11.2553
"SH513330,SH512690,SH513050","恒生互联网ETF,酒ETF,中概互联网ETF易方达",2021-03-12,"0.8970,0.8344,2.2170",2021-03-19,"0.8830,0.8325,2.1460",1.89%,11.4683
"SH512690,SH512670,SZ159992","酒ETF,国防ETF,创新药ETF",2021-03-19,"0.8325,0.8235,1.2950",2021-03-26,"0.8656,0.8250,1.3520",-1.13%,11.3388
"SH512170,SZ159837,SZ159851","医疗ETF,生物科技ETF易方达,金融科技ETF",2021-03-26,"0.7520,0.8700,1.0410",2021-04-02,"0.7880,0.9030,1.0410",4.35%,11.8326
"SH512480,SZ159995,SH513330","半导体ETF,芯片ETF,恒生互联网ETF",2021-04-02,"0.9800,1.2200,0.8970",2021-04-12,"0.9570,1.1780,0.8560",1.84%,12.0503
"SH515210,SH515220,SZ159941","钢铁ETF,煤炭ETF,纳指ETF",2021-04-12,"1.3532,1.2490,0.7010",2021-04-19,"1.3336,1.2962,0.7095",1.30%,12.207
"SH515030,SH515250,SH516520","新能源车ETF,智能汽车ETF,智能驾驶ETF",2021-04-19,"1.5990,0.9640,0.9640",2021-04-26,"1.5860,0.9240,0.9280",3.77%,12.667
"SH512170,SH513060,SZ159837","医疗ETF,恒生医疗ETF博时,生物科技ETF易方达",2021-04-26,"0.8230,1.1000,0.9580",2021-05-06,"0.8300,1.0750,0.9750",3.50%,13.1105
"SH516160,SH515030,SH515790","新能源ETF,新能源车ETF,光伏ETF",2021-05-06,"2.9147,1.6250,1.1020",2021-05-13,"2.7692,1.5320,1.0600",-3.21%,12.6895
"SZ159992,SZ159837,SZ159929","创新药ETF,生物科技ETF易方达,医药ETF",2021-05-13,"1.5270,1.0110,2.5550",2021-05-20,"1.5610,1.0370,2.6150",2.92%,13.0602
"SH515030,SH512670,SH516160","新能源车ETF,国防ETF,新能源ETF",2021-05-20,"1.7200,0.8475,2.9730",2021-05-27,"1.7300,0.8750,2.9956",1.22%,13.22
"SH512480,SH512000,SH515400","半导体ETF,券商ETF,大数据ETF",2021-05-27,"1.0590,1.0770,0.9610",2021-06-03,"1.0560,1.0570,0.9430",0.84%,13.3315
"SH515220,SH516780,SZ159930","煤炭ETF,稀土ETF,能源ETF",2021-06-03,"1.4573,0.9480,0.7590",2021-06-10,"1.4831,0.9310,0.7790",3.08%,13.7423
"SZ159851,SZ159998,SZ159852","金融科技ETF,计算机ETF,软件ETF",2021-06-10,"1.1910,1.1540,1.1090",2021-06-18,"1.2180,1.1380,1.0790",3.65%,14.2442
"SH512480,SZ159995,SZ159997","半导体ETF,芯片ETF,电子ETF",2021-06-18,"1.1990,1.4300,1.2790",2021-06-25,"1.2520,1.4990,1.3470",4.61%,14.9012
"SH515220,SH515790,SZ159930","煤炭ETF,光伏ETF,能源ETF",2021-06-25,"1.5606,1.2810,0.8030",2021-07-02,"1.4181,1.2940,0.7590",-1.89%,14.6192
"SZ159985,SH513500,SZ159941","豆粕ETF,标普500ETF博时,纳指ETF",2021-07-02,"1.3290,1.3225,0.7278",2021-07-09,"1.2850,1.3270,0.7412",0.50%,14.6922
"SH516780,SZ159755,SH512670","稀土ETF,电池ETF,国防ETF",2021-07-09,"1.1310,1.2400,0.9315",2021-07-16,"1.1690,1.2120,0.9625",4.78%,15.3945
"SH515220,SH515210,SH512690","煤炭ETF,钢铁ETF,酒ETF",2021-07-16,"1.5205,1.4670,1.0267",2021-07-23,"1.5614,1.5545,0.9951",2.19%,15.7314
"SH516780,SH512480,SH515790","稀土ETF,半导体ETF,光伏ETF",2021-07-23,"1.2780,1.4160,1.5540",2021-07-30,"1.3370,1.5410,1.6160",3.84%,16.336
"SZ159995,SH512480,SH515880","芯片ETF,半导体ETF,通信ETF",2021-07-30,"1.8440,1.5410,1.0490",2021-08-06,"1.7670,1.4350,1.0780",-0.70%,16.2224
"SZ159755,SH512670,SH515220","电池ETF,国防ETF,煤炭ETF",2021-08-06,"1.3630,1.1125,1.5997",2021-08-13,"1.3220,1.0990,1.7288",3.64%,16.8126
"SH515220,SH510170,SH515210","煤炭ETF,大宗商品ETF,钢铁ETF",2021-08-13,"1.7288,0.8967,1.5936",2021-08-20,"1.6336,0.8497,1.5774",-3.07%,16.2957
"SH512670,SH512660,SZ159755","国防ETF,军工ETF,电池ETF",2021-08-20,"1.1265,1.3460,1.2820",2021-08-27,"1.1160,1.3550,1.3470",1.76%,16.5821
"SH515220,SH510410,SH510170","煤炭ETF,资源ETF博时,大宗商品ETF",2021-08-27,"1.8481,1.1530,0.9438",2021-09-03,"1.9718,1.1750,0.9758",7.88%,17.8888
"SH512880,SH512200,SH512000","证券ETF,房地产ETF,券商ETF",2021-09-03,"1.1780,0.7980,1.1280",2021-09-10,"1.2490,0.8040,1.1950",2.44%,18.3253
"SH515220,SH510170,SH510410","煤炭ETF,大宗商品ETF,资源ETF博时",2021-09-10,"2.2398,1.0750,1.2940",2021-09-17,"2.1615,1.0573,1.2420",0.23%,18.3667
"SH512170,SZ159985,SH511360","医疗ETF,豆粕ETF,短融ETF海富通",2021-09-17,"0.7610,1.3010,103.1470",2021-09-28,"0.7710,1.2710,103.1810",2.21%,18.7731
"SZ159928,SH512690,SZ159865","消费ETF,酒ETF,养殖ETF",2021-09-28,"1.1140,0.9046,0.7790",2021-10-12,"1.1550,0.9281,0.8100",2.82%,19.3026
"SH513050,SZ159766,SZ159869","中概互联网ETF易方达,旅游ETF,游戏ETF",2021-10-12,"1.4920,0.9860,0.9070",2021-10-19,"1.5220,0.9930,0.9100",-0.95%,19.1196
"SH515220,SZ159930,SZ159755","煤炭ETF,能源ETF,电池ETF",2021-10-19,"2.1080,1.0270,1.3390",2021-10-26,"1.9585,0.9820,1.3960",-2.19%,18.7007
"SH516780,SH512480,SH515250","稀土ETF,半导体ETF,智能汽车ETF",2021-10-26,"1.3930,1.2570,1.0730",2021-11-02,"1.2910,1.3050,1.0970",0.44%,18.7828
"SH512670,SH512660,SZ159869","国防ETF,军工ETF,游戏ETF",2021-11-02,"1.1010,1.3610,0.9410",2021-11-09,"1.1440,1.4030,1.0130",3.22%,19.3878
"SZ159869,SZ159766,SZ159755","游戏ETF,旅游ETF,电池ETF",2021-11-09,"1.0130,0.9900,1.4360",2021-11-16,"1.0800,1.0050,1.3380",0.63%,19.5107
"SH512980,SH516620,SZ159869","传媒ETF,影视ETF,游戏ETF",2021-11-16,"0.7910,1.1200,1.0800",2021-11-23,"0.7760,1.1090,1.0370",-1.90%,19.1398
"SH515250,SH515220,SH516780","智能汽车ETF,煤炭ETF,稀土ETF",2021-11-23,"1.2020,1.6843,1.4510",2021-11-30,"1.1950,1.6469,1.5500",2.38%,19.5956
"SH512670,SZ159851,SZ159755","国防ETF,金融科技ETF,电池ETF",2021-11-30,"1.2200,1.1920,1.4500",2021-12-07,"1.1660,1.1780,1.3600",-0.69%,19.4604
"SZ159745,SH515220,SZ159707","建材ETF,煤炭ETF,地产ETF",2021-12-07,"0.9540,1.7929,1.0150",2021-12-14,"0.9460,1.7377,0.9890",1.86%,19.8222
"SH516620,SH512980,SZ159869","影视ETF,传媒ETF,游戏ETF",2021-12-14,"1.1860,0.8110,1.0790",2021-12-21,"1.1960,0.8110,1.0570",-1.52%,19.5205
"SZ159707,SH512200,SH515100","地产ETF,房地产ETF,红利低波100ETF",2021-12-21,"1.0670,0.8290,1.0367",2021-12-28,"1.0320,0.7970,1.0291",2.02%,19.915
"SH516670,SZ159941,SZ159865","畜牧养殖ETF,纳指ETF,养殖ETF",2021-12-28,"0.9260,0.8177,0.8830",2022-01-05,"0.9840,0.8025,0.9410",4.33%,20.7772
"SZ159869,SH512980,SZ159865","游戏ETF,传媒ETF,养殖ETF",2022-01-05,"1.1680,0.8920,0.9410",2022-01-12,"1.0870,0.8430,0.9380",-4.16%,19.9126
"SH513060,SZ159892,SH513330","恒生医疗ETF博时,恒生医药ETF,恒生互联网ETF",2022-01-12,"0.6930,0.7960,0.5880",2022-01-19,"0.6680,0.7690,0.5720",1.42%,20.1958
"SH515400,SH512930,SZ159998","大数据ETF,AI人工智能ETF,计算机ETF",2022-01-19,"1.0160,1.4945,1.0990",2022-01-26,"0.9620,1.4003,1.0400",-5.61%,19.0633
"SH511030,SH511360,SZ159972","公司债ETF,短融ETF海富通,5年地债ETF",2022-01-26,"5.8324,104.1740,100.1773",2022-02-09,"5.8385,104.2590,100.7063",0.22%,19.1059
"SZ159985,SH513360,SH515220","豆粕ETF,教育ETF博时,煤炭ETF",2022-02-09,"1.4420,0.4030,1.8057",2022-02-16,"1.4200,0.4100,1.8329",0.68%,19.2353
"SZ159608,SH515030,SZ159755","稀有金属ETF,新能源车ETF,电池ETF",2022-02-16,"0.9310,2.0900,1.1170",2022-02-23,"1.0130,2.1930,1.1600",3.40%,19.889
"SH515400,SH515220,SH512930","大数据ETF,煤炭ETF,AI人工智能ETF",2022-02-23,"0.9490,1.9346,1.4060",2022-03-02,"0.9180,1.9981,1.3612",-0.86%,19.7178
"SH515220,SH515790,SZ159865","煤炭ETF,光伏ETF,养殖ETF",2022-03-02,"1.9981,1.5910,0.8880",2022-03-09,"1.9999,1.5240,0.8240",-4.07%,18.9155
"SZ159985,SH518880,SZ159972","豆粕ETF,黄金ETF,5年地债ETF",2022-03-09,"1.6240,4.0610,100.6545",2022-03-16,"1.6100,3.7960,100.9407",-1.91%,18.555
"SZ159972,SH511360,SH511030","5年地债ETF,短融ETF海富通,公司债ETF",2022-03-16,"100.9407,104.4220,5.7776",2022-03-23,"101.2919,104.4550,5.7776",0.20%,18.5925
"SH515220,SH513330,SH513130","煤炭ETF,恒生互联网ETF,恒生科技ETF",2022-03-23,"2.0226,0.5000,0.5820",2022-03-30,"2.0526,0.4840,0.5660",2.26%,19.0123
"SZ159707,SZ159865,SH516670","地产ETF,养殖ETF,畜牧养殖ETF",2022-03-30,"1.1130,0.8960,0.9420",2022-04-08,"1.1820,0.8500,0.8980",1.15%,19.2313
"SH515210,SZ159745,SH515450","钢铁ETF,建材ETF,红利低波50ETF",2022-04-08,"1.4022,0.9750,0.9496",2022-04-15,"1.3916,0.9090,0.9390",-0.78%,19.0813
"SH512690,SH515220,SZ159928","酒ETF,煤炭ETF,消费ETF",2022-04-15,"0.7840,2.2133,1.0360",2022-04-22,"0.7720,2.0381,1.0210",-4.75%,18.1743
"SH513080,SZ159985,SH513500","法国CAC40ETF,豆粕ETF,标普500ETF博时",2022-04-22,"1.1770,1.6070,1.3540",2022-04-29,"1.1650,1.6070,1.3400",-2.93%,17.6409
"SZ159608,SH513330,SH513130","稀有金属ETF,恒生互联网ETF,恒生科技ETF",2022-04-29,"0.7690,0.4750,0.5600",2022-05-11,"0.7990,0.4400,0.5160",1.05%,17.8253
"SH515790,SH516160,SH516780","光伏ETF,新能源ETF,稀土ETF",2022-05-11,"1.2810,3.2770,1.0340",2022-05-18,"1.3230,3.3741,1.0640",5.30%,18.7698
"SH513130,SH513330,SH513050","恒生科技ETF,恒生互联网ETF,中概互联网ETF易方达",2022-05-18,"0.5460,0.4680,1.0430",2022-05-25,"0.5190,0.4470,0.9980",-6.41%,17.5663
"SH515220,SZ159930,SH518880","煤炭ETF,能源ETF,黄金ETF",2022-05-25,"2.1316,1.0830,3.8870",2022-06-01,"2.2287,1.1270,3.8520",3.39%,18.1614
"SH513130,SH513330,SZ159822","恒生科技ETF,恒生互联网ETF,新经济ETF银华",2022-06-01,"0.5670,0.4880,0.6450",2022-06-09,"0.6010,0.5240,0.6880",7.80%,19.5784
"SH513360,SH513050,SZ159892","教育ETF博时,中概互联网ETF易方达,恒生医药ETF",2022-06-09,"0.3660,1.1610,0.6120",2022-06-16,"0.4400,1.1200,0.5920",1.48%,19.8681
"SH513360,SZ159865,SH516670","教育ETF博时,养殖ETF,畜牧养殖ETF",2022-06-16,"0.4400,0.8370,0.8800",2022-06-23,"0.4030,0.8480,0.9010",3.44%,20.5517
"SZ159892,SH513060,SH562500","恒生医药ETF,恒生医疗ETF博时,机器人ETF",2022-06-23,"0.6400,0.5560,0.8060",2022-06-30,"0.6740,0.5800,0.8200",5.42%,21.6651
"SZ159766,SZ159995,SZ159707","旅游ETF,芯片ETF,地产ETF",2022-06-30,"1.1230,1.2870,1.0240",2022-07-07,"1.0090,1.2630,0.9720",-2.69%,21.0825
"SZ159615,SH515790,SZ159892","恒生生物科技ETF南方,光伏ETF,恒生医药ETF",2022-07-07,"1.0330,1.7700,0.7100",2022-07-14,"1.0230,1.7690,0.7020",-2.37%,20.583
"SH511010,SH511260,SH511030","国债ETF,十年国债ETF,公司债ETF",2022-07-14,"125.9541,116.0155,6.3977",2022-07-21,"126.1146,116.1897,6.4119",0.15%,20.6141
"SZ159869,SZ159851,SH513360","游戏ETF,金融科技ETF,教育ETF博时",2022-07-21,"0.8180,0.9550,0.3990",2022-07-28,"0.7950,0.9610,0.4130",-0.25%,20.562
"SZ159707,SZ159985,SH512200","地产ETF,豆粕ETF,房地产ETF",2022-07-28,"0.9690,1.5640,0.7550",2022-08-04,"0.8930,1.5460,0.7010",-5.11%,19.5102
"SH512480,SZ159995,SH588000","半导体ETF,芯片ETF,科创50ETF",2022-08-04,"0.9830,1.2170,1.1670",2022-08-11,"1.0690,1.2880,1.2290",6.51%,20.7813
"SH515790,SH515220,SZ159930","光伏ETF,煤炭ETF,能源ETF",2022-08-11,"1.7580,2.1960,1.1230",2022-08-18,"1.8690,2.2641,1.1530",4.52%,21.721
"SH515790,SZ159790,SH516160","光伏ETF,碳中和ETF,新能源ETF",2022-08-18,"1.8690,1.0320,4.3446",2022-08-25,"1.7390,0.9740,4.0793",-3.42%,20.9773
"SH515220,SZ159930,SZ159985","煤炭ETF,能源ETF,豆粕ETF",2022-08-25,"2.5346,1.2860,1.6560",2022-09-01,"2.3848,1.2300,1.6310",-2.66%,20.4184
"SZ159707,SH512200,SZ159996","地产ETF,房地产ETF,家电ETF",2022-09-01,"0.9710,0.7480,1.1020",2022-09-08,"1.0020,0.7720,1.1020",3.66%,21.1652
"SH515790,SH512670,SZ159611","光伏ETF,国防ETF,电力ETF",2022-09-08,"1.7040,0.9940,0.9770",2022-09-16,"1.5120,1.0010,0.8930",-4.38%,20.239
"SH511360,SH511010,SH511260","短融ETF海富通,国债ETF,十年国债ETF",2022-09-16,"105.7570,127.2752,117.5484",2022-09-23,"105.7830,127.3293,117.7137",0.08%,20.255
"SZ159930,SH515220,SH510170","能源ETF,煤炭ETF,大宗商品ETF",2022-09-23,"1.2680,2.4121,0.8990",2022-09-30,"1.2310,2.3576,0.8560",-4.90%,19.2624
"SZ159883,SH512170,SZ159929","医疗器械ETF,医疗ETF,医药ETF",2022-09-30,"0.6250,0.4680,1.5000",2022-10-14,"0.6890,0.5100,1.6420",-0.24%,19.2158
"SZ159992,SZ159929,SH512170","创新药ETF,医药ETF,医疗ETF",2022-10-14,"0.9220,1.6420,0.5100",2022-10-21,"0.9240,1.6250,0.5090",9.01%,20.9476
"SH511360,SZ159972,SH518880","短融ETF海富通,5年地债ETF,黄金ETF",2022-10-21,"105.9180,103.8036,3.7710",2022-10-28,"105.9250,104.0380,3.8200",0.45%,21.0427
"SH513360,SH560080,SH515400","教育ETF博时,中药ETF,大数据ETF",2022-10-28,"0.4120,1.1340,0.7070",2022-11-04,"0.4620,1.1640,0.7470",1.28%,21.3111
"SZ159892,SZ159615,SH513060","恒生医药ETF,恒生生物科技ETF南方,恒生医疗ETF博时",2022-11-04,"0.6200,0.9070,0.5260",2022-11-11,"0.6310,0.9140,0.5380",1.55%,21.6424
"SZ159707,SH512200,SH513080","地产ETF,房地产ETF,法国CAC40ETF",2022-11-11,"0.9420,0.7240,1.2450",2022-11-18,"0.9230,0.7170,1.2650",6.91%,23.1374
"SZ159869,SH513360,SH516620","游戏ETF,教育ETF博时,影视ETF",2022-11-18,"0.8100,0.4810,0.9030",2022-11-25,"0.7580,0.4530,0.8500",-4.29%,22.145
"SZ159707,SZ159930,SH512200","地产ETF,能源ETF,房地产ETF",2022-11-25,"0.9860,1.1600,0.7510",2022-12-02,"0.9930,1.1420,0.7740",7.06%,23.7085
"SH513130,SH513330,SZ159822","恒生科技ETF,恒生互联网ETF,新经济ETF银华",2022-12-02,"0.5190,0.4330,0.6270",2022-12-09,"0.5750,0.4720,0.6690",5.47%,25.0051
"SZ159985,SH512690,SZ159755","豆粕ETF,酒ETF,电池ETF",2022-12-09,"1.9440,0.8500,0.9710",2022-12-16,"1.9160,0.8630,0.9360",0.75%,25.1927
"SH512690,SZ159766,SH512550","酒ETF,旅游ETF,富时A50",2022-12-16,"0.8630,1.1450,1.3910",2022-12-23,"0.8570,1.1280,1.3610",-0.97%,24.9486
"SH513360,SH513060,SZ159892","教育ETF博时,恒生医疗ETF博时,恒生医药ETF",2022-12-23,"0.5850,0.5870,0.6870",2022-12-30,"0.5270,0.5990,0.7000",-1.02%,24.6936
"SZ159859,SZ159611,SZ159992","生物医药ETF,电力ETF,创新药ETF",2022-12-30,"0.5910,0.8630,0.9370",2023-01-09,"0.6250,0.8790,0.9840",4.34%,25.7658
"SH513050,SH512690,SH513330","中概互联网ETF易方达,酒ETF,恒生互联网ETF",2023-01-09,"1.1570,0.9030,0.5070",2023-01-16,"1.1360,0.9360,0.4840",1.80%,26.2294
"SH512070,SH512000,SH512880","证券保险ETF易方达,券商ETF,证券ETF",2023-01-16,"0.6700,0.9090,0.9470",2023-01-30,"0.6680,0.9210,0.9610",4.71%,27.4649
"SZ159852,SH515400,SZ159998","软件ETF,大数据ETF,计算机ETF",2023-01-30,"0.9470,0.8590,0.9070",2023-02-06,"0.9670,0.8820,0.9240",3.42%,28.4047
