标的,名称,开始日期,开始价格,结束日期,结束价格,本次收益,总净值
"SZ159985,SZ159941,SH513050,SH518880,SH510900","豆粕ETF,纳指ETF,中概互联网ETF易方达,黄金ETF,恒生中国企业ETF易方达",2020-03-24,"1.0150,0.4487,1.3660,3.5230,1.0680",2020-03-31,"1.0230,0.4475,1.4300,3.5860,1.0980",4.95%,4.0907
"SZ159928,SH512690,SH513050,SH511030,SH511010","消费ETF,酒ETF,中概互联网ETF易方达,公司债ETF,国债ETF",2020-03-31,"3.0800,0.3957,1.4300,3.0276,121.3642",2020-04-08,"3.1600,0.4045,1.4140,3.0370,122.5385",3.06%,4.216
"SH512480,SZ159995,SH512670,SH512660,SZ159939","半导体ETF,芯片ETF,国防ETF,军工ETF,信息技术ETF",2020-04-08,"0.8885,1.0030,0.5725,0.8040,0.6150",2020-04-15,"0.8415,0.9560,0.5640,0.7880,0.5980",-2.09%,4.128
"SZ159929,SH512690,SH518880,SZ159972,SH511030","医药ETF,酒ETF,黄金ETF,5年地债ETF,公司债ETF",2020-04-15,"1.7900,0.4141,3.7020,97.5590,3.0334",2020-04-22,"1.8200,0.4225,3.6740,98.2076,3.0363",-0.27%,4.1167
"SZ159998,SH512930,SH512170,SH512770,SZ159939","计算机ETF,AI人工智能ETF,医疗ETF,战略新兴ETF,信息技术ETF",2020-04-22,"1.0230,1.1436,0.5397,1.3430,0.6180",2020-04-29,"0.9830,1.1030,0.5313,1.3360,0.5960",-1.86%,4.0401
"SZ159941,SH513520,SH513500,SH510900,SZ159920","纳指ETF,日经ETF,标普500ETF博时,恒生中国企业ETF易方达,恒生ETF",2020-04-29,"0.5242,0.9800,0.9655,1.1560,1.3760",2020-05-11,"0.5285,0.9960,0.9810,1.1540,1.3750",1.27%,4.0913
"SH515880,SZ159996,SH512690,SH512930,SH512670","通信ETF,家电ETF,酒ETF,AI人工智能ETF,国防ETF",2020-05-11,"1.1670,0.9670,0.4508,1.1979,0.6055",2020-05-18,"1.1140,0.9680,0.4758,1.1789,0.6250",0.89%,4.1275
"SH518880,SH512400,SH512690,SZ159992,SH512660","黄金ETF,有色金属ETF,酒ETF,创新药ETF,军工ETF",2020-05-18,"3.9270,0.6725,0.4758,1.1000,0.8520",2020-05-25,"3.8580,0.6363,0.4725,1.0850,0.8000",-1.25%,4.0761
"SZ159985,SH511260,SH515210,SH510810,SH515220","豆粕ETF,十年国债ETF,钢铁ETF,上海国企ETF汇添富,煤炭ETF",2020-05-25,"0.9670,111.3775,0.8393,0.7125,0.8119",2020-06-01,"0.9680,110.5885,0.8681,0.7434,0.8297",1.35%,4.1312
"SH512690,SH512980,SH515030,SH512400,SZ159996","酒ETF,传媒ETF,新能源车ETF,有色金属ETF,家电ETF",2020-06-01,"0.5012,0.8700,0.8990,0.6715,1.0150",2020-06-08,"0.5100,0.8720,0.9230,0.6725,1.0230",3.53%,4.2769
"SH512690,SH513500,SH513050,SH515030,SZ159920","酒ETF,标普500ETF博时,中概互联网ETF易方达,新能源车ETF,恒生ETF",2020-06-08,"0.5100,1.0585,1.6520,0.9230,1.3940",2020-06-15,"0.5005,0.9805,1.6370,0.9240,1.3400",-0.64%,4.2493
"SH512170,SZ159949,SH512980,SZ159992,SZ159929","医疗ETF,创业板50ETF,传媒ETF,创新药ETF,医药ETF",2020-06-15,"0.6093,0.8490,0.9070,1.1590,1.9700",2020-06-22,"0.6377,0.9050,0.9140,1.2280,2.0790",3.70%,4.4066
"SZ159995,SH512880,SH512000,SH512480,SH515000","芯片ETF,证券ETF,券商ETF,半导体ETF,科技ETF",2020-06-22,"1.1490,1.0020,0.9540,1.0030,1.6060",2020-07-01,"1.1910,1.0310,0.9820,1.0405,1.6590",5.09%,4.6309
"SH512690,SH512200,SZ159928,SH512550,SZ159901","酒ETF,房地产ETF,消费ETF,富时A50,深证100ETF易方达",2020-07-01,"0.5847,0.9100,3.8310,1.3600,2.9747",2020-07-08,"0.6178,1.0280,4.1660,1.5330,3.2591",13.48%,5.2552
"SH512070,SH512000,SH512670,SH512880,SH512660","证券保险ETF易方达,券商ETF,国防ETF,证券ETF,军工ETF",2020-07-08,"2.7870,1.3000,0.7490,1.3530,1.0110",2020-07-15,"2.6540,1.2560,0.7290,1.3150,1.0010",7.87%,5.6687
"SH512690,SZ159992,SZ159928,SZ159929,SH513520","酒ETF,创新药ETF,消费ETF,医药ETF,日经ETF",2020-07-15,"0.6825,1.4710,4.4730,2.4210,1.0960",2020-07-22,"0.6398,1.4770,4.3500,2.3870,1.0880",-2.08%,5.5507
"SH512660,SH512670,SH510170,SH513050,SZ159992","军工ETF,国防ETF,大宗商品ETF,中概互联网ETF易方达,创新药ETF",2020-07-22,"1.0670,0.7760,0.5167,2.0060,1.4770",2020-07-29,"1.1040,0.8040,0.5238,1.9470,1.5170",0.71%,5.59
"SH518880,SZ159972,SH511030,SH511010","黄金ETF,5年地债ETF,公司债ETF,国债ETF",2020-07-29,"4.2060,96.2907,3.0248,120.2993",2020-08-05,"4.3200,96.4435,3.0334,119.9190",0.10%,5.5953
"SH512670,SH512660,SH512480,SZ159992,SH515030","国防ETF,军工ETF,半导体ETF,创新药ETF,新能源车ETF",2020-08-05,"0.8645,1.1650,1.2140,1.6130,1.1240",2020-08-12,"0.8445,1.1530,1.1535,1.4550,1.1000",0.54%,5.6254
"SH515450,SH513520,SZ159972,SH511260,SH511010","红利低波50ETF,日经ETF,5年地债ETF,十年国债ETF,国债ETF",2020-08-12,"0.7516,1.0890,96.2721,108.5351,119.3673",2020-08-19,"0.7775,1.1050,95.3920,108.7958,119.5880",0.95%,5.6787
"SH512690,SH512400,SH515220,SH510170,SH510410","酒ETF,有色金属ETF,煤炭ETF,大宗商品ETF,资源ETF博时",2020-08-19,"0.6601,0.8546,1.0220,0.5575,0.6790",2020-08-26,"0.6961,0.8066,0.9819,0.5330,0.6500",-1.57%,5.5896
"SH513050,SH512690,SZ159941,SZ159928,SH512980","中概互联网ETF易方达,酒ETF,纳指ETF,消费ETF,传媒ETF",2020-08-26,"2.1440,0.6961,0.6475,4.6470,1.0210",2020-09-02,"2.1580,0.7185,0.7440,4.8950,1.0430",3.37%,5.778
"SZ159941,SH512660,SH512670,SH515030,SH512400","纳指ETF,军工ETF,国防ETF,新能源车ETF,有色金属ETF",2020-09-02,"0.7440,1.1570,0.8555,1.1140,0.8340",2020-09-09,"0.6622,1.0920,0.8030,1.0120,0.7919",-4.53%,5.5161
"SH518880,SZ159972,SH510410,SH512200,SH510880","黄金ETF,5年地债ETF,资源ETF博时,房地产ETF,红利ETF华泰柏瑞",2020-09-09,"4.0680,95.3419,0.6480,0.9500,2.0926",2020-09-16,"4.0880,95.3707,0.6470,0.9640,2.0903",-0.36%,5.4962
"SH515030,SZ159995,SZ159996,SZ159949,SH512480","新能源车ETF,芯片ETF,家电ETF,创业板50ETF,半导体ETF",2020-09-16,"1.0830,1.1610,1.2120,1.0120,0.9930",2020-09-23,"1.0950,1.1760,1.2340,1.0370,1.0170",-0.08%,5.4917
"SZ159992,SH512170,SZ159929,SH511260,SH511010","创新药ETF,医疗ETF,医药ETF,十年国债ETF,国债ETF",2020-09-23,"1.3340,0.6903,2.2760,108.8686,119.3831",2020-09-30,"1.3100,0.7000,2.2470,108.4111,118.9082",0.61%,5.525
"SZ159941,SH512660,SH515030,SH512670,SH513500","纳指ETF,军工ETF,新能源车ETF,国防ETF,标普500ETF博时",2020-09-30,"0.6485,1.0900,1.0990,0.8130,1.0620",2020-10-15,"0.6550,1.1370,1.2120,0.8550,1.0995",6.26%,5.8709
"SH512690,SZ159996,SH515030,SH515220,SH515450","酒ETF,家电ETF,新能源车ETF,煤炭ETF,红利低波50ETF",2020-10-15,"0.7178,1.2710,1.2120,1.0416,0.7624",2020-10-22,"0.7369,1.2700,1.1980,1.0193,0.7653",0.36%,5.8921
"SH512690,SZ159996,SH513050,SH510810,SH512910","酒ETF,家电ETF,中概互联网ETF易方达,上海国企ETF汇添富,中证A100ETF",2020-10-22,"0.7369,1.2700,2.1000,0.8382,1.1747",2020-10-29,"0.7641,1.3090,2.2060,0.8345,1.1756",0.70%,5.933
"SH512170,SH513050,SH512690,SZ159992,SH515030","医疗ETF,中概互联网ETF易方达,酒ETF,创新药ETF,新能源车ETF",2020-10-29,"0.7653,2.2060,0.7641,1.3770,1.2470",2020-11-05,"0.7520,2.2330,0.7810,1.3740,1.3930",1.71%,6.0342
"SH515030,SH512400,SZ159996,SZ159941,SH513500","新能源车ETF,有色金属ETF,家电ETF,纳指ETF,标普500ETF博时",2020-11-05,"1.3930,0.8331,1.4000,0.6395,1.0835",2020-11-12,"1.3490,0.8507,1.4100,0.6133,1.1070",0.82%,6.0836
"SH513080,SH512690,SZ159930,SH515210,SH513520","法国CAC40ETF,酒ETF,能源ETF,钢铁ETF,日经ETF",2020-11-12,"1.0630,0.8300,0.6390,1.0737,1.1790",2020-11-19,"1.0790,0.8049,0.6480,1.0856,1.1860",1.34%,6.165
"SH512200,SH510230,SH512070,SH515080,SH515600","房地产ETF,金融ETF,证券保险ETF易方达,中证红利ETF,央企创新ETF",2020-11-19,"0.9300,1.1209,2.5790,1.0372,1.0130",2020-11-26,"0.9120,1.1352,2.6180,1.0364,1.0200",0.38%,6.1885
"SH513520,SH513080,SH513500,SZ159941,SZ159920","日经ETF,法国CAC40ETF,标普500ETF博时,纳指ETF,恒生ETF",2020-11-26,"1.2310,1.1110,1.1245,0.6227,1.4120",2020-12-03,"1.2430,1.1190,1.1295,0.6350,1.4110",1.11%,6.2573
"SZ159992,SH512170,SZ159929,SH512880,SH512000","创新药ETF,医疗ETF,医药ETF,证券ETF,券商ETF",2020-12-03,"1.3010,0.7100,2.2360,1.2670,1.2090",2020-12-10,"1.2910,0.7257,2.2210,1.1810,1.1280",-1.74%,6.1487
"SH512690,SZ159972,SH511360,SH513050,SZ159822","酒ETF,5年地债ETF,短融ETF海富通,中概互联网ETF易方达,新经济ETF银华",2020-12-10,"0.8590,96.1332,100.7500,2.0760,1.0140",2020-12-17,"0.9241,95.9794,100.8000,2.0900,1.0240",0.90%,6.2041
"SZ159992,SH512690,SZ159929,SH515030,SH512770","创新药ETF,酒ETF,医药ETF,新能源车ETF,战略新兴ETF",2020-12-17,"1.3690,0.9241,2.3240,1.4760,1.9620",2020-12-24,"1.3660,0.9156,2.3210,1.5720,2.0280",4.88%,6.5069
"SH512670,SH512660,SH515790,SZ159985,SH512770","国防ETF,军工ETF,光伏ETF,豆粕ETF,战略新兴ETF",2020-12-24,"0.9500,1.1920,1.1120,1.2050,2.0280",2020-12-31,"1.0405,1.2880,1.1360,1.2710,2.1300",2.62%,6.6774
"SH512690,SH512670,SH512880,SH512000,SH512660","酒ETF,国防ETF,证券ETF,券商ETF,军工ETF",2020-12-31,"0.9888,1.0405,1.2220,1.1670,1.2880",2021-01-08,"1.0576,1.1315,1.2310,1.1790,1.3980",11.80%,7.4652
"SH512770,SH510410,SH512400,SH512910,SZ159901","战略新兴ETF,资源ETF博时,有色金属ETF,中证A100ETF,深证100ETF易方达",2021-01-08,"2.3280,0.8180,1.1101,1.3643,4.1271",2021-01-15,"2.2840,0.7770,1.0426,1.3609,4.0403",-3.68%,7.1904
"SH513520,SH513050,SH588000,SZ159985,SH512480","日经ETF,中概互联网ETF易方达,科创50ETF,豆粕ETF,半导体ETF",2021-01-15,"1.3420,2.1850,1.4920,1.3640,1.1120",2021-01-22,"1.3080,2.3580,1.5360,1.2740,1.1090",1.16%,7.2739
"SH512170,SH515790,SZ159992,SZ159929,SZ159949","医疗ETF,光伏ETF,创新药ETF,医药ETF,创业板50ETF",2021-01-22,"0.9330,1.2870,1.5060,2.6200,1.4330",2021-01-29,"0.8583,1.2240,1.4160,2.4500,1.3300",-1.43%,7.1697
"SH511360,SH511010,SH511260,SH515450,SH512890","短融ETF海富通,国债ETF,十年国债ETF,红利低波50ETF,红利低波ETF华泰柏瑞",2021-01-29,"101.1550,119.6077,108.5036,0.7868,0.6415",2021-02-05,"101.2210,119.6441,108.5695,0.7904,0.6515",-0.36%,7.1437
"SH512690,SZ159928,SH513500,SZ159837,SH512550","酒ETF,消费ETF,标普500ETF博时,生物科技ETF易方达,富时A50",2021-02-05,"1.0418,5.5710,1.1845,1.0120,1.9270",2021-02-19,"1.0734,5.9640,1.1890,1.0000,1.9950",4.29%,7.4501
"SH510410,SH512400,SH510170,SH515220,SZ159930","资源ETF博时,有色金属ETF,大宗商品ETF,煤炭ETF,能源ETF",2021-02-19,"0.8960,1.1972,0.7168,1.2071,0.7130",2021-02-26,"0.8560,1.1209,0.6875,1.1377,0.6820",-0.33%,7.4254
"SH512200,SH511360,SH515880,SH515080,SZ159995","房地产ETF,短融ETF海富通,通信ETF,中证红利ETF,芯片ETF",2021-02-26,"0.8630,101.4230,1.0130,1.0217,1.2260",2021-03-05,"0.8520,101.5010,1.0230,1.0449,1.2310",-0.45%,7.3916
"SZ159930,SZ159869,SH515450,SH511360,SZ159865","能源ETF,游戏ETF,红利低波50ETF,短融ETF海富通,养殖ETF",2021-03-05,"0.7000,1.0240,0.8356,101.5010,0.9921",2021-03-12,"0.7040,0.9730,0.8672,101.5550,0.9460",-1.39%,7.2886
"SH513330,SH512690,SH513050,SH512400,SH516160","恒生互联网ETF,酒ETF,中概互联网ETF易方达,有色金属ETF,新能源ETF",2021-03-12,"0.8970,0.8344,2.2170,1.0807,2.7465",2021-03-19,"0.8830,0.8325,2.1460,1.0426,2.6430",0.78%,7.3456
"SH512690,SH512670,SZ159992,SH512660,SZ159929","酒ETF,国防ETF,创新药ETF,军工ETF,医药ETF",2021-03-19,"0.8325,0.8235,1.2950,1.0400,2.2060",2021-03-26,"0.8656,0.8250,1.3520,1.0440,2.2860",-1.06%,7.2675
"SH512170,SZ159837,SZ159851,SZ159985,SZ159869","医疗ETF,生物科技ETF易方达,金融科技ETF,豆粕ETF,游戏ETF",2021-03-26,"0.7520,0.8700,1.0410,1.2300,0.9420",2021-04-02,"0.7880,0.9030,1.0410,1.2510,0.9370",3.15%,7.4963
"SH512480,SZ159995,SH513330,SH513050,SH517050","半导体ETF,芯片ETF,恒生互联网ETF,中概互联网ETF易方达,互联网ETF华泰柏瑞",2021-04-02,"0.9800,1.2200,0.8970,2.1190,0.9030",2021-04-12,"0.9570,1.1780,0.8560,2.0530,0.8610",0.25%,7.5153
"SH515210,SH515220,SZ159941,SH513080,SH515100","钢铁ETF,煤炭ETF,纳指ETF,法国CAC40ETF,红利低波100ETF",2021-04-12,"1.3532,1.2490,0.7010,1.2390,0.9215",2021-04-19,"1.3336,1.2962,0.7095,1.2490,0.9187",1.07%,7.5955
"SH515030,SH515250,SH516520,SH515220,SH512400","新能源车ETF,智能汽车ETF,智能驾驶ETF,煤炭ETF,有色金属ETF",2021-04-19,"1.5990,0.9640,0.9640,1.2962,1.0553",2021-04-26,"1.5860,0.9240,0.9280,1.3086,1.0641",3.00%,7.8233
"SH512170,SH513060,SZ159837,SZ159949,SZ159929","医疗ETF,恒生医疗ETF博时,生物科技ETF易方达,创业板50ETF,医药ETF",2021-04-26,"0.8230,1.1000,0.9580,1.2670,2.4340",2021-05-06,"0.8300,1.0750,0.9750,1.2980,2.4740",4.10%,8.1444
"SH516160,SH515030,SH515790,SH512400,SH510410","新能源ETF,新能源车ETF,光伏ETF,有色金属ETF,资源ETF博时",2021-05-06,"2.9147,1.6250,1.1020,1.1023,0.8570",2021-05-13,"2.7692,1.5320,1.0600,1.0837,0.8620",1.10%,8.2342
"SZ159992,SZ159837,SZ159929,SH512170,SH512690","创新药ETF,生物科技ETF易方达,医药ETF,医疗ETF,酒ETF",2021-05-13,"1.5270,1.0110,2.5550,0.8430,0.9723",2021-05-20,"1.5610,1.0370,2.6150,0.8720,1.0289",10.78%,9.1215
"SH515030,SH512670,SH516160,SH516520,SH515250","新能源车ETF,国防ETF,新能源ETF,智能驾驶ETF,智能汽车ETF",2021-05-20,"1.7200,0.8475,2.9730,0.9400,0.9310",2021-05-27,"1.7300,0.8750,2.9956,0.9670,0.9560",1.71%,9.2771
"SH512480,SH512000,SH515400,SZ159995,SH512880","半导体ETF,券商ETF,大数据ETF,芯片ETF,证券ETF",2021-05-27,"1.0590,1.0770,0.9610,1.2730,1.1250",2021-06-03,"1.0560,1.0570,0.9430,1.2700,1.1050",1.19%,9.3877
"SH515220,SH516780,SZ159930,SZ159870,SH513330","煤炭ETF,稀土ETF,能源ETF,化工ETF,恒生互联网ETF",2021-06-03,"1.4573,0.9480,0.7590,0.9570,0.8340",2021-06-10,"1.4831,0.9310,0.7790,0.9780,0.8160",1.09%,9.4897
"SZ159851,SZ159998,SZ159852,SH515220,SH512930","金融科技ETF,计算机ETF,软件ETF,煤炭ETF,AI人工智能ETF",2021-06-10,"1.1910,1.1540,1.1090,1.4831,1.3705",2021-06-18,"1.2180,1.1380,1.0790,1.4564,1.3723",2.71%,9.7467
"SH512480,SZ159995,SZ159997,SH515880,SZ159972","半导体ETF,芯片ETF,电子ETF,通信ETF,5年地债ETF",2021-06-18,"1.1990,1.4300,1.2790,1.0230,96.5362",2021-06-25,"1.2520,1.4990,1.3470,1.0210,96.4621",3.09%,10.0478
"SH515220,SH515790,SZ159930,SH516160,SZ159995","煤炭ETF,光伏ETF,能源ETF,新能源ETF,芯片ETF",2021-06-25,"1.5606,1.2810,0.8030,3.4744,1.4990",2021-07-02,"1.4181,1.2940,0.7590,3.5358,1.5150",0.53%,10.1007
"SZ159985,SH513500,SZ159941,SH511260,SZ159972","豆粕ETF,标普500ETF博时,纳指ETF,十年国债ETF,5年地债ETF",2021-07-02,"1.3290,1.3225,0.7278,111.0460,96.7724",2021-07-09,"1.2850,1.3270,0.7412,111.7740,97.9982",0.64%,10.165
"SH516780,SZ159755,SH512670,SH516160,SH515030","稀土ETF,电池ETF,国防ETF,新能源ETF,新能源车ETF",2021-07-09,"1.1310,1.2400,0.9315,3.9370,2.3390",2021-07-16,"1.1690,1.2120,0.9625,3.9726,2.2840",4.75%,10.6474
"SH515220,SH515210,SH512690,SH510170,SH513050","煤炭ETF,钢铁ETF,酒ETF,大宗商品ETF,中概互联网ETF易方达",2021-07-16,"1.5205,1.4670,1.0267,0.7947,1.8060",2021-07-23,"1.5614,1.5545,0.9951,0.8317,1.7600",1.85%,10.8444
"SH516780,SH512480,SH515790,SZ159995,SH515210","稀土ETF,半导体ETF,光伏ETF,芯片ETF,钢铁ETF",2021-07-23,"1.2780,1.4160,1.5540,1.6780,1.5545",2021-07-30,"1.3370,1.5410,1.6160,1.8440,1.5485",3.40%,11.2132
"SZ159995,SH512480,SH515880,SH516800,SZ159859","芯片ETF,半导体ETF,通信ETF,智能制造ETF,生物医药ETF",2021-07-30,"1.8440,1.5410,1.0490,0.6565,1.0100",2021-08-06,"1.7670,1.4350,1.0780,0.6485,1.0240",0.98%,11.3227
"SZ159755,SH512670,SH515220,SH512660,SH515030","电池ETF,国防ETF,煤炭ETF,军工ETF,新能源车ETF",2021-08-06,"1.3630,1.1125,1.5997,1.3420,2.5680",2021-08-13,"1.3220,1.0990,1.7288,1.3350,2.4660",1.98%,11.5469
"SH515220,SH510170,SH515210,SH510410,SH512400","煤炭ETF,大宗商品ETF,钢铁ETF,资源ETF博时,有色金属ETF",2021-08-13,"1.7288,0.8967,1.5936,1.0840,1.4488",2021-08-20,"1.6336,0.8497,1.5774,1.0320,1.3891",-3.20%,11.1773
"SH512670,SH512660,SZ159755,SZ159745,SH511260","国防ETF,军工ETF,电池ETF,建材ETF,十年国债ETF",2021-08-20,"1.1265,1.3460,1.2820,1.0090,112.9537",2021-08-27,"1.1160,1.3550,1.3470,1.0060,112.7579",1.40%,11.3336
"SH515220,SH510410,SH510170,SH515210,SH512400","煤炭ETF,资源ETF博时,大宗商品ETF,钢铁ETF,有色金属ETF",2021-08-27,"1.8481,1.1530,0.9438,1.7235,1.5575",2021-09-03,"1.9718,1.1750,0.9758,1.8170,1.4977",7.15%,12.1443
"SH512880,SH512200,SH512000,SH515450,SZ159745","证券ETF,房地产ETF,券商ETF,红利低波50ETF,建材ETF",2021-09-03,"1.1780,0.7980,1.1280,0.9046,1.0490",2021-09-10,"1.2490,0.8040,1.1950,0.9419,1.0850",3.18%,12.53
"SH515220,SH510170,SH510410,SH515210,SZ159930","煤炭ETF,大宗商品ETF,资源ETF博时,钢铁ETF,能源ETF",2021-09-10,"2.2398,1.0750,1.2940,1.9707,1.0270",2021-09-17,"2.1615,1.0573,1.2420,1.8424,1.0340",-0.52%,12.4652
"SH512170,SZ159985,SH511360,SH511030,SH513080","医疗ETF,豆粕ETF,短融ETF海富通,公司债ETF,法国CAC40ETF",2021-09-17,"0.7610,1.3010,103.1470,5.3509,1.2920",2021-09-28,"0.7710,1.2710,103.1810,5.3463,1.2770",1.34%,12.6319
"SZ159928,SH512690,SZ159865,SH516670,SH512550","消费ETF,酒ETF,养殖ETF,畜牧养殖ETF,富时A50",2021-09-28,"1.1140,0.9046,0.7790,0.8140,1.5890",2021-10-12,"1.1550,0.9281,0.8100,0.8500,1.6240",3.50%,13.0736
"SH513050,SZ159766,SZ159869,SH513360,SZ159865","中概互联网ETF易方达,旅游ETF,游戏ETF,教育ETF博时,养殖ETF",2021-10-12,"1.4920,0.9860,0.9070,0.4990,0.8100",2021-10-19,"1.5220,0.9930,0.9100,0.5180,0.8410",-0.31%,13.0325
"SH515220,SZ159930,SZ159755,SZ159840,SH516160","煤炭ETF,能源ETF,电池ETF,锂电池ETF工银,新能源ETF",2021-10-19,"2.1080,1.0270,1.3390,1.0470,4.5710",2021-10-26,"1.9585,0.9820,1.3960,1.0900,4.6746",0.24%,13.0643
"SH516780,SH512480,SH515250,SH516520,SH515030","稀土ETF,半导体ETF,智能汽车ETF,智能驾驶ETF,新能源车ETF",2021-10-26,"1.3930,1.2570,1.0730,1.1030,2.6240",2021-11-02,"1.2910,1.3050,1.0970,1.1270,2.6220",0.98%,13.1922
"SH512670,SH512660,SZ159869,SH512480,SZ159995","国防ETF,军工ETF,游戏ETF,半导体ETF,芯片ETF",2021-11-02,"1.1010,1.3610,0.9410,1.3050,1.6430",2021-11-09,"1.1440,1.4030,1.0130,1.3150,1.6670",2.48%,13.5187
"SZ159869,SZ159766,SZ159755,SZ159840,SH515030","游戏ETF,旅游ETF,电池ETF,锂电池ETF工银,新能源车ETF",2021-11-09,"1.0130,0.9900,1.4360,1.1230,2.6870",2021-11-16,"1.0800,1.0050,1.3380,1.0440,2.5030",-1.72%,13.2856
"SH512980,SH516620,SZ159869,SH513130,SZ159859","传媒ETF,影视ETF,游戏ETF,恒生科技ETF,生物医药ETF",2021-11-16,"0.7910,1.1200,1.0800,0.8210,0.8910",2021-11-23,"0.7760,1.1090,1.0370,0.7810,0.8710",-1.44%,13.094
"SH515250,SH515220,SH516780,SH516520,SH515210","智能汽车ETF,煤炭ETF,稀土ETF,智能驾驶ETF,钢铁ETF",2021-11-23,"1.2020,1.6843,1.4510,1.2350,1.4313",2021-11-30,"1.1950,1.6469,1.5500,1.2330,1.4296",1.95%,13.349
"SH512670,SZ159851,SZ159755,SZ159840,SH516780","国防ETF,金融科技ETF,电池ETF,锂电池ETF工银,稀土ETF",2021-11-30,"1.2200,1.1920,1.4500,1.1300,1.5500",2021-12-07,"1.1660,1.1780,1.3600,1.0640,1.4950",-1.56%,13.1404
"SZ159745,SH515220,SZ159707,SZ159930,SH515450","建材ETF,煤炭ETF,地产ETF,能源ETF,红利低波50ETF",2021-12-07,"0.9540,1.7929,1.0150,0.9090,0.9141",2021-12-14,"0.9460,1.7377,0.9890,0.8940,0.9035",1.54%,13.3429
"SH516620,SH512980,SZ159869,SZ159883,SZ159851","影视ETF,传媒ETF,游戏ETF,医疗器械ETF,金融科技ETF",2021-12-14,"1.1860,0.8110,1.0790,0.8340,1.2360",2021-12-21,"1.1960,0.8110,1.0570,0.8150,1.2400",-1.23%,13.1793
"SZ159707,SH512200,SH515100,SH512890,SH510810","地产ETF,房地产ETF,红利低波100ETF,红利低波ETF华泰柏瑞,上海国企ETF汇添富",2021-12-21,"1.0670,0.8290,1.0367,0.7980,0.8181",2021-12-28,"1.0320,0.7970,1.0291,0.7910,0.8127",1.80%,13.417
"SH516670,SZ159941,SZ159865,SZ159928,SZ159766","畜牧养殖ETF,纳指ETF,养殖ETF,消费ETF,旅游ETF",2021-12-28,"0.9260,0.8177,0.8830,1.2400,0.9790",2022-01-05,"0.9840,0.8025,0.9410,1.2190,1.0330",3.18%,13.8441
"SZ159869,SH512980,SZ159865,SH516620,SH516670","游戏ETF,传媒ETF,养殖ETF,影视ETF,畜牧养殖ETF",2022-01-05,"1.1680,0.8920,0.9410,1.3000,0.9840",2022-01-12,"1.0870,0.8430,0.9380,1.2220,0.9830",-4.04%,13.2843
"SH513060,SZ159892,SH513330,SH513130,SH513050","恒生医疗ETF博时,恒生医药ETF,恒生互联网ETF,恒生科技ETF,中概互联网ETF易方达",2022-01-12,"0.6930,0.7960,0.5880,0.7150,1.3230",2022-01-19,"0.6680,0.7690,0.5720,0.6910,1.2550",1.81%,13.5241
"SH515400,SH512930,SZ159998,SZ159852,SZ159851","大数据ETF,AI人工智能ETF,计算机ETF,软件ETF,金融科技ETF",2022-01-19,"1.0160,1.4945,1.0990,1.0760,1.2690",2022-01-26,"0.9620,1.4003,1.0400,1.0250,1.2070",-5.27%,12.8119
"SH511030,SH511360,SZ159972,SZ159870,SZ159902","公司债ETF,短融ETF海富通,5年地债ETF,化工ETF,中小100ETF华夏",2022-01-26,"5.8324,104.1740,100.1773,0.9430,4.6790",2022-02-09,"5.8385,104.2590,100.7063,0.9460,4.5550",-0.51%,12.747
"SZ159985,SH513360,SH515220,SZ159851,SZ159930","豆粕ETF,教育ETF博时,煤炭ETF,金融科技ETF,能源ETF",2022-02-09,"1.4420,0.4030,1.8057,1.2610,0.9560",2022-02-16,"1.4200,0.4100,1.8329,1.1940,0.9610",1.12%,12.8895
"SZ159608,SH515030,SZ159755,SH512690,SZ159840","稀有金属ETF,新能源车ETF,电池ETF,酒ETF,锂电池ETF工银",2022-02-16,"0.9310,2.0900,1.1170,0.8850,0.8720",2022-02-23,"1.0130,2.1930,1.1600,0.8770,0.9080",1.77%,13.1172
"SH515400,SH515220,SH512930,SH515790,SZ159608","大数据ETF,煤炭ETF,AI人工智能ETF,光伏ETF,稀有金属ETF",2022-02-23,"0.9490,1.9346,1.4060,1.5020,1.0130",2022-03-02,"0.9180,1.9981,1.3612,1.5910,1.0100",1.50%,13.3146
"SH515220,SH515790,SZ159865,SZ159941,SH516670","煤炭ETF,光伏ETF,养殖ETF,纳指ETF,畜牧养殖ETF",2022-03-02,"1.9981,1.5910,0.8880,0.6848,0.9320",2022-03-09,"1.9999,1.5240,0.8240,0.6518,0.8710",-5.02%,12.6465
"SZ159985,SH518880,SZ159972,SH515790,SZ159995","豆粕ETF,黄金ETF,5年地债ETF,光伏ETF,芯片ETF",2022-03-09,"1.6240,4.0610,100.6545,1.5240,1.3950",2022-03-16,"1.6100,3.7960,100.9407,1.5350,1.3900",-2.63%,12.3134
"SZ159972,SH511360,SH511030,SH518880,SH588000","5年地债ETF,短融ETF海富通,公司债ETF,黄金ETF,科创50ETF",2022-03-16,"100.9407,104.4220,5.7776,3.7960,1.1720",2022-03-23,"101.2919,104.4550,5.7776,3.8350,1.1910",0.99%,12.435
"SH515220,SH513330,SH513130,SH512200,SZ159707","煤炭ETF,恒生互联网ETF,恒生科技ETF,房地产ETF,地产ETF",2022-03-23,"2.0226,0.5000,0.5820,0.8270,1.0570",2022-03-30,"2.0526,0.4840,0.5660,0.8640,1.1130",1.69%,12.6452
